LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
12/03/1963 0:00,-5.6,0.5,-5.6,0,-5,6.1,-7.5,3.8,-4.7,10.4,-6.1,5.6,-11.1,8.9,-13.1,0,-0.6,1.5,3.6,1,3.1,0,-17.5,0,-15,0
13/03/1963 0:00,-2.3,0,-8.1,0,-0.3,4.1,-1.1,6.4,-1.7,0.3,-1.1,0,-1.7,0.3,-11.7,0,-1.4,0.8,-3.1,8.6,3.9,0.3,-12,3.6,-15.9,0
14/03/1963 0:00,-5.3,0.3,-12.3,0.3,-2.5,7.6,-5.9,4.6,-3.9,0,-6.4,0,-4.4,0.5,-13.9,0,-2.5,0.3,-5.3,0,5.3,2,-19.5,0.3,-13.1,0
15/03/1963 0:00,-7.5,0.3,-13.6,0.3,-7,0,-9.5,0,-7.8,0,-7,0,-11.7,0,-16.9,0.3,-6.2,5.8,-2.8,0,4.5,3.3,-13.1,3,-3.1,0
16/03/1963 0:00,-7,0,-10.3,0,-12,0,-13.1,0,-9.5,0,-9.4,0,-13.6,0,-18.3,0,-8.3,0,-0.9,0,7,11.9,-17.3,0,-13.3,0
17/03/1963 0:00,-0.6,0,-6.7,0,-7.5,2.5,-8.1,10.4,-1.4,3.6,-2.8,5.3,-5.6,12.4,-10,0.3,-5,0,7.5,2,6.7,0,-14.7,0.5,-16.7,0
18/03/1963 0:00,1.4,0,-1.4,0,-2.8,10.7,-5,40.1,-2.2,0.5,-4.7,0,-3.9,1.5,-6.4,0,-5,0,-3.1,0,5.6,1.3,-12.5,0,-5.6,0
19/03/1963 0:00,0,0,0,0,-5.6,1,-6.4,0,-7.5,0,-9.5,0,-7.8,0,-9.2,0,-3.4,5.1,-4.2,10.2,5.9,23.4,-11.4,0.8,-2.5,0
20/03/1963 0:00,5.3,0,2.8,0,-3.9,0,-7,0,-3.1,10.4,-3.9,12.4,-5.9,0,-5.3,0,-1.4,2.8,-0.3,1.8,9.7,4.3,-12.5,0,-7.8,0
21/03/1963 0:00,10.6,0,-1.1,0,-3.4,0,-5.6,0,-0.3,0.3,1.4,0.5,-2.8,0,4.2,0,-1.1,5.6,0,0,11.7,0,-15.6,0,-2.2,0
22/03/1963 0:00,9.5,0,0.9,0,-0.6,0,-0.6,0,-2.8,0,-4.2,0,-1.2,0,6.4,0,-0.9,0.3,-3.4,0,5.9,0,-17.5,0,5.6,0
23/03/1963 0:00,0.3,7.1,1.4,0,1.1,0,-1.2,0,-5.6,0.3,-2.8,0.3,-4.5,0,3.1,0,0,0,2.5,0,6.9,0,-14.5,0,8.4,0
24/03/1963 0:00,-3.6,1,-2.3,1.8,-0.9,0,-3.1,0,-1.1,0,0,0,-3.7,0,-1.1,7.4,-1.1,0,8.6,0.3,5.6,2.3,-12.8,0,2.2,0
25/03/1963 0:00,1.7,0,1.1,0,2,0.8,4.5,0,2,7.1,5.3,2.8,-0.9,0,0.3,0.3,0,3,12.8,2,9.2,3.6,-5,0,-2.8,0
26/03/1963 0:00,3.9,0,3.3,0,7.3,0.5,3.9,0,3.4,0.8,4.7,1,0,0,0.9,0,-1.7,0.5,12.5,2.5,8.9,2,-5.3,4.1,1.7,0
27/03/1963 0:00,5.9,0,4.5,0,6.7,11.7,6.4,4.1,3.9,12.2,3.4,3.8,1.7,9.9,5.8,0,6.1,0,7.8,7.6,10,3.6,-14.2,3,3.1,0
28/03/1963 0:00,5.9,0,1.9,4.8,4.5,0,2.2,0,-0.3,0,0,0,-2.8,0.5,10.3,0,5.6,1.8,3.6,0,5.8,2.8,-18.9,4.3,9.2,0
29/03/1963 0:00,1.7,0,-3.1,0.5,-1.4,0,-2,0,0,0,-2,0,-3.6,0,0.3,0,-1.1,0.5,7,1.5,6.4,4.3,-17.3,0.3,5.3,0
30/03/1963 0:00,2,0,-4.8,0.5,-1.1,0.3,0,0,6.4,2.5,8.1,1.8,2.8,1.5,2.8,0,-1.7,0,11.7,0,6.2,3.8,-16.7,0.3,-0.8,0
31/03/1963 0:00,-7.8,0.8,-10.9,4.1,-2.2,0,-2.5,0,0.3,0,0.3,0,-2,0,-5.3,0,-2.5,4.8,4.2,0,5.3,3.8,-16.4,0,9.8,0
01/04/1963 0:00,-4.5,0,-8.1,0,-0.9,0,-1.1,0,4.8,0,5.3,0,0,0,-6.4,0,-6.1,0.3,5.9,0.3,4.2,0,-11.7,2.8,-2.5,0
02/04/1963 0:00,-1.7,0,-1.1,0,5.6,0,3.7,0,5.6,5.3,4.5,9.7,3.9,0,-2,0,-3.6,3,13.4,0,5.9,0,-16.4,0,-1.4,10.9
03/04/1963 0:00,2.8,0,2.5,0,-2.3,0,-3.1,0,1.4,14.7,-0.6,5.6,-2.8,4.1,0.9,0,-7.3,0,11.4,0,7,6.4,-18.1,0,-3.6,1.3
04/04/1963 0:00,7.8,0,5,0,-0.3,15.7,-1.1,7.9,1.4,13.2,0,1.8,-1.4,6.6,6.1,0,-4.2,1,4.2,0,10,4.6,-10.9,0.5,-0.3,0
05/04/1963 0:00,6.4,0,5.8,0,-2.8,0.3,-3.1,4.6,-3.6,0,-3.4,0,-5.3,0.3,5.9,0,-1.1,17,1.7,0,9.2,3.3,-12.5,0.3,5.9,0.5
06/04/1963 0:00,3.6,0.3,2,11.7,-2.5,0,-3.6,0,2.3,0,2.2,0,-2.8,0,5.3,6.6,-1.4,0,7.5,0,7.2,4.8,-2.3,0.3,7.2,1.3
07/04/1963 0:00,-1.7,0,-3.7,6.1,3.1,0,0.6,0,3.9,0,3.1,0,-2,0,4.5,4.3,-1.4,0,4.4,0,7.3,1.8,-4.7,0,6.4,33.3
08/04/1963 0:00,-3.3,1,-5.3,0,0.3,32.5,-1.7,39.6,2.8,0,1.1,0,0,0,1.7,3.8,-1.4,0,2.8,0,8.6,3.8,-1.4,0,6.4,0.3
09/04/1963 0:00,2.5,0,-3.4,0,-0.3,8.9,-0.3,14.2,2.3,0,2,0,-0.6,0.3,0.9,0,-0.3,33,2.3,0.8,8.9,0.5,1.4,0,3.1,0
10/04/1963 0:00,2.8,0,0.9,0,0.3,0,1.1,6.6,2.3,3.8,2.3,4.6,2.3,2.8,3.6,0,0,8.1,1.7,0,7.8,0,1.7,0,3.9,0
11/04/1963 0:00,3.4,0,5.9,0,-0.6,28.4,-0.9,50.3,7,0,5.8,0,4.2,0,4.8,0,1.1,15.7,6.2,0,12,0.3,-0.3,0,4.5,0
12/04/1963 0:00,7,0,7,0,-2,6.4,-1.7,8.6,8.6,0,8.1,0,5.9,0,7.5,0,-0.8,2,7.5,0,10,10.7,2,0,5,0
13/04/1963 0:00,9.4,0,8.9,0,-2.8,0,-2.3,0,6.7,0,7,0,2.5,0,12.2,0,1.7,0,6.9,0,10.6,0.8,2.2,0,8.9,0
14/04/1963 0:00,11.7,0,10.6,0,0,1.5,0.9,2,6.1,0,5.3,0,3.9,0,15.9,0,1.1,2.5,5.9,0,11.4,7.6,0.3,0,13.1,0
15/04/1963 0:00,7.2,0,10.3,1,2.5,1,1.7,0.3,6.7,0,6.1,0,5.3,0,15.6,2,1.1,1.5,6.4,0,8.1,6.6,3.9,0,15.6,0.3
16/04/1963 0:00,1.1,8.4,3.6,11.7,2.8,0,2,0,7.8,0,7.8,0,6.7,0,4.2,14.2,0,3,6.7,0.5,8.3,2.3,1.1,0,7,25.1
17/04/1963 0:00,2,0,2.5,0,4.5,0,2.8,0,10.6,0,12,0,4.2,0,1.1,0,-0.6,0,11.2,2.3,7.2,0,-3.4,0,-2.8,0
18/04/1963 0:00,3.9,0,5.3,0,1.4,5.6,3.1,1.5,9.2,2.5,8.3,0,3.6,5.1,4.8,0,2,0,9.2,0,9.2,3,-8.9,0,3.4,0
19/04/1963 0:00,3.4,0,2.8,0,5.3,2.3,5,0,4.4,6.6,3.9,7.4,2.2,0,1.7,0,2.3,6.1,8.1,22.4,8.9,4.6,-3.7,0,4.7,0
20/04/1963 0:00,-2,2.5,-1.1,1.3,1.7,8.6,1.7,9.4,10,9.7,10.3,0.3,4.5,9.9,0.9,0,-0.6,7.1,9.5,0,9.7,0,-2,0,-2.5,0
21/04/1963 0:00,-3.6,0.3,-0.6,0.3,4.2,0,2.5,0,7,8.1,6.4,2.8,7.3,13,1.7,0,-0.6,8.1,9.5,0.3,10.3,0,3.4,0,2.8,0
22/04/1963 0:00,1.1,0,2.5,0,0.9,7.4,0.6,19.1,4.7,0,5.3,0,4.2,2,3.1,0,0.6,1,4.7,0,11.1,0,5.3,0,0.9,0
23/04/1963 0:00,6.7,0,7.5,0,2.5,0,0.3,0.8,4.5,12.7,2.8,13.7,3.4,0.3,5.3,0,-0.3,1.3,2.5,9.1,9.2,0,1.7,0,2.2,0
24/04/1963 0:00,10,0,8.4,0,-0.3,10.2,0.3,0.8,3.9,1.3,4.7,2.8,2.5,1.3,6.1,0,0.6,0,4.8,0,8.4,1.5,-0.6,0,4.2,3.8
25/04/1963 0:00,8.9,0,10.9,0,2.5,0,3.1,0,5.8,0.5,5,0,6.1,0,6.4,0,-0.6,13.5,7.2,0,9.2,0,0,0,8.4,0
26/04/1963 0:00,8.9,0,12.3,0,3.9,0,2.8,0,5.8,0,4.7,0,5.3,0,9.2,0,0,5.6,7.8,0,9.8,0,3.3,0,11.4,0
27/04/1963 0:00,10.3,6.6,10.9,0.8,1.7,0,1.7,0,7,0,7.8,0,6.2,1,12,0,-0.6,2.8,8.9,0,9.4,0,3.9,0,13.9,0
28/04/1963 0:00,3.6,0,6.4,0.3,2,0,2.5,0,7.3,0,8.7,0,7,0,6.4,0,-0.9,12.7,9.2,0,10.3,0,4.7,0,11.9,11.7
29/04/1963 0:00,7.2,0,7,0,5.8,0,5.6,0,10.6,0,12.8,0,9.5,0,3.1,0,0.3,5.6,10.6,3.6,12,9.7,7.8,0.3,4.5,2
30/04/1963 0:00,11.1,0,10.9,0,6.7,0,7,0,10.6,6.4,8.4,19.6,6.7,20.1,10,0,6.9,0,8.1,15,10.8,0.5,5.6,0,5,0
01/05/1963 0:00,4.5,2.3,7.2,0,7,15.7,7.8,2.8,5.6,11.9,3.9,5.6,3.6,13.5,10.6,0,4.5,0,3.9,0,8.1,2.5,4.2,0,14.5,0
02/05/1963 0:00,4.2,5.6,0.6,13.7,7.8,39.9,5.3,19.8,7.2,0,8.4,0,3.1,0,-0.3,6.4,8.6,0,8.3,0,8.3,23.6,5.6,1.5,9.5,0
03/05/1963 0:00,-2,8.9,-2.5,0,6.1,8.4,4.7,7.4,10.3,0,10.9,0,7.8,0,-2,0,10,4.1,13.6,0,7.5,0,4.2,0,0,0
04/05/1963 0:00,0.6,0,2,0,13.1,0,12.3,0,17.3,1,17.2,0,13.6,0.3,2.3,0,5.6,0,18.1,9.4,10,3.8,1.4,0,1.1,0
05/05/1963 0:00,8.1,0,6.4,0,7.5,2.8,7.8,5.3,9.7,0.3,8.6,0,6.4,0,6.1,0,8.1,1.8,10.6,0,11.7,15.5,2,0,5.3,0
06/05/1963 0:00,11.4,0,7.8,0,6.4,0,3.9,0,9.5,0,10,0,5.9,0.3,15.6,0,2.5,0,10,0,10,0,4.2,0,9.2,0
07/05/1963 0:00,6.1,0.3,6.1,0,4.7,1.8,6.1,1.3,11.1,0.5,11.1,0.5,7.3,0,12.3,0,1.7,0,12.8,0,8.9,0,5,0,15.6,2.8
08/05/1963 0:00,5.9,0,7.3,0,4.2,4.3,7.2,2,14.5,2.8,14.2,9.4,10.6,8.9,8.9,0,2.5,5.6,17.8,3.8,10.3,0,5.6,0,11.7,0
09/05/1963 0:00,6.4,0,6.4,0,8.6,7.9,8.6,6.4,13.9,0,13.9,0,8.4,0,9.2,0,5.6,9.9,19.5,0,8.6,0,4.4,0,7,0
10/05/1963 0:00,7.5,0,10.3,3.3,4.2,0,3.9,0,3.1,21.8,2.3,22.9,2.8,0,10,2.8,1.1,12.2,7.8,20.6,10.3,0,5.3,0,10,0
11/05/1963 0:00,6.7,0,9.7,0.3,0,12.2,3.4,0,3.6,3.6,3.6,0.5,5.9,0,8.4,0,2.8,0,6.7,0,10.8,0,5.9,0,9.7,0
12/05/1963 0:00,5.9,0,7.5,0,3.6,0.8,3.1,0,8.4,0,9.2,0,8.1,0,6.1,9.1,0,10.9,8.7,0,10.9,0,7.3,0,9.8,4.8
13/05/1963 0:00,7,0,10.6,2.8,6.7,0,7.5,0,12.3,0,10.3,1.8,9.2,0,5.9,12.4,1.1,0,8.4,0.5,11.7,0,7.5,0,5.3,13.2
14/05/1963 0:00,10.8,0,11.7,0,8.6,2.8,11.1,0,13.3,5.3,12.8,8.4,9.5,2.8,11.7,0,6.4,0,13.6,0,12,0,7.8,0,9.7,0
15/05/1963 0:00,12.2,0,12.5,0,7.3,2,9.5,0,13.9,0,12.5,0,12.5,0,14.5,0,8.4,5.1,12.5,0,13.1,0.3,7.2,0,14.7,0
16/05/1963 0:00,8.9,0,8.1,0,7.8,0,6.1,0,15.6,0,13.6,0,12.2,0,12,0,8.9,2.3,12.8,0,12,0,6.4,0,18.9,0
17/05/1963 0:00,9.2,0,8.4,0,11.7,0,11.1,0,17,0,15.3,0,14.2,0,12.5,3.3,8.4,4.6,13.6,1.8,12.5,0,6.7,0,10.9,9.1
18/05/1963 0:00,9.4,0,8.6,1.3,14.5,0,14.4,0,14.2,18.3,13.9,12.4,15,22.9,10,3.3,10.9,0,15.9,17.8,15.9,0,8.6,0,2.5,3
19/05/1963 0:00,9.2,0,10,0,9.8,12.4,11.1,0.3,13.9,0.5,13.9,0,13.1,9.1,7.8,0.8,5,0.3,14.4,0,17.3,0,11.4,0,6.7,3.3
20/05/1963 0:00,8.6,0,7.5,0,12.3,0,16.1,0,12.5,8.9,10.6,0.5,10.3,10.7,4.2,0,9.5,0.3,10.6,0,17.3,0,12.3,0,4.2,7.1
21/05/1963 0:00,10.9,0,10.3,0,15.3,0,13.9,0,12.8,0,10.8,4.3,10.3,0,5.3,0,13.9,0.5,10.6,1.5,20,0,14.2,0,0.6,0
22/05/1963 0:00,13.1,0,12.8,0,11.4,3.3,11.4,0.3,12.3,0.5,9.5,0,10.3,2.3,9.4,0,10.3,1.8,6.1,0,16.2,0,15.6,0,4.2,0
23/05/1963 0:00,16.2,0,17.3,2.3,8.4,0.5,8.6,0.5,7,0.5,6.4,0,7,0,12.8,0,13.1,11.9,5.9,0,13.6,0,7.5,0.5,12.5,0
24/05/1963 0:00,15,0,13.9,0,10,0,9.2,0,9.7,0,8.4,0,8.1,0,18.1,0,8.9,2.3,6.7,0,13.3,0,6.7,0,14.8,0
25/05/1963 0:00,12,0,7.2,10.9,10.6,0,12,0,13.9,0,11.7,0,11.7,0,10,0,10.3,0,10,0,12.8,0,6.1,0,18.4,0
26/05/1963 0:00,8.1,0,8.6,0,12,0,13.6,0,14.8,0,14.5,0,14.2,0,7.5,0,10.9,0,13.4,0,13.1,0,8.9,0,8.6,6.1
27/05/1963 0:00,12,2.5,9.7,1.3,10.9,0,14.2,0,18.1,0,16.1,0,15.9,0,9.8,0,13.1,0,13.6,0,14.4,0,8.9,0.5,10.6,0
28/05/1963 0:00,12,0,11.7,0,15.3,0,15.8,0,17.2,0.3,14.8,3,16.4,0,12.3,3.6,10.6,0,16.2,14.2,16.1,0,8.6,0,11.7,0
29/05/1963 0:00,16.1,0,17,0,16.4,0,17,0,16.7,11.9,15.9,7.1,12,16,15.3,0,9.8,18.5,17.5,3,16.1,0,7.3,2.8,13.1,0
30/05/1963 0:00,17,0,15,0,8.9,7.1,12.8,16.3,16.4,0,14.2,0,14.7,1.3,18.1,0,8.1,3.8,15.3,0,15.6,0,9.5,0,19.2,10.7
31/05/1963 0:00,10.9,0,10.3,0.3,14.2,0,15.8,0,17.5,0,17,0,14.2,0,20,0,12.5,11.9,16.7,0,15.3,0,9.2,0,17.8,5.6
01/06/1963 0:00,13.4,0,11.7,0,18.9,0,14.2,0,20.6,0,19.5,0,16.4,0,17.5,0,9.5,9.7,18.7,0,14.4,0,8.9,0,19.7,0
02/06/1963 0:00,13.1,1,12.8,0,16.9,0,19.8,0,21.4,0,20.9,0,19.2,0,17.8,0,5.6,0,18.9,0,14.2,0,8.1,0,19.2,0
03/06/1963 0:00,13.9,8.1,15.3,1,18.9,0,20.6,0,22,0,21.1,0,21.4,0,16.7,1.3,7.8,1.5,20,0,14.4,0,8.1,0,18.9,37.3
04/06/1963 0:00,11.4,0,15,0,17,0,11.7,8.4,23.4,0,23.4,0,15.9,2.3,12,4.1,4.2,18,21.9,0,12,6.1,9.2,0,21.7,15.5
05/06/1963 0:00,11.4,0,13.1,0,10.3,0,11.1,2,21.7,0,24.2,0,18.6,0,13.7,1,5.3,0,20.6,0,14.2,0,9.2,0,17.8,0
06/06/1963 0:00,12.8,0.3,12.8,1,17.3,6.4,11.4,10.7,20.6,42.4,22.2,2.8,12.8,7.6,12.3,21.6,5,6.9,22.8,33.8,15,0,8.6,0,20.3,1.8
07/06/1963 0:00,12.3,6.9,12,0,7,0.3,7.5,0,17.3,0,18.9,0,13.1,0,16.1,3.3,3.6,13.7,20.6,0,12.5,0,10,0,21.4,0
08/06/1963 0:00,12.5,11.2,14.2,0,10.8,0,11.2,0,19.5,0,20.6,0,16.2,0,15.8,0,6.7,0,21.4,0,12.2,1.8,12,0,21.4,0.5
09/06/1963 0:00,11.4,21.3,14.4,3.3,15,0.3,11.7,1.3,15.3,2,15.8,0,13.1,0,14.4,0,6.1,1.8,23.9,0.8,15.3,0,12.3,0,15.6,0
10/06/1963 0:00,12.5,0.5,15.6,0,10.9,0,8.9,3.8,13.4,0,13.1,0,11.1,0,10.3,0,7.3,1,13.6,1.5,15.3,0,12,0,8.1,16.3
11/06/1963 0:00,15.6,0,15.6,1,11.7,0,12,0,13.9,3.8,12.2,1.5,15.3,0,12.5,0,6.7,0.8,13.6,0,15.9,0,6.4,0,9.8,0
12/06/1963 0:00,15.6,0,12.8,0,15,0,14.2,0,12.3,3,11.7,6.4,16.1,0,15.3,3,9.4,0,10.8,0.8,15.9,0,7.3,0,12.5,2.8
13/06/1963 0:00,16.7,0,16.1,0,12.8,3.3,11.7,0,17.3,0,17.2,0,17,0,13.4,0,12.2,0.8,18.4,0.8,15,0,9.2,0,13.6,0.3
14/06/1963 0:00,16.7,0,13.9,0,10.3,0.3,8.6,0,19.4,3,18.6,0.5,15.3,0,16.1,0,4.2,14.5,13.9,1,17,0,8.6,0.3,15.3,0
15/06/1963 0:00,17.2,1.5,16.2,0,12.3,0,9.5,0,16.7,0.8,14.8,4.8,16.7,0,16.7,0,5.9,1,15.3,0,18.7,0,10,0,17.5,0
16/06/1963 0:00,18.7,0,18.9,1.8,7.8,23.9,8.9,7.4,16.4,23.4,17.8,2.8,15.6,2.5,18.3,0,3.9,7.9,16.1,3.6,18.4,0,10.3,0,18.6,0
17/06/1963 0:00,19.5,0,20,2,12.3,2,13.1,0.5,17.8,3,17.5,1.3,16.7,0,18.9,0,5.9,5.1,17,0,18.3,0,9.5,0,19.2,0
18/06/1963 0:00,20.3,0,16.4,0,13.4,0,15.3,0,17.8,0.5,17,0,15.6,3,17.5,0.3,8.6,0,17.3,0,16.1,0,8.9,4.8,20,0.5
19/06/1963 0:00,21.4,0,17.3,1.5,16.7,0,16.4,0,17,0,16.9,0,15,0,16.7,0,9.4,0,17,0,17.5,0,9.2,2.3,16.7,0
20/06/1963 0:00,17,0,12,2.5,17.5,0,17.5,0,19.7,4.8,18.1,9.1,16.1,4.6,22.5,0.8,13.9,0,15.6,0.5,15.6,1.5,11.1,3.6,16.4,0
21/06/1963 0:00,11.1,7.4,13.3,3.3,15,23.1,15,4.8,12.8,0.3,11.7,0,12.5,6.9,18.7,4.3,16.1,0,13.6,0,13.7,9.1,10.6,3.3,17.3,0
22/06/1963 0:00,6.1,42.7,9.7,7.6,13.9,0,14.2,0,13.9,0,17,0,13.3,1.5,14.5,8.4,13.6,1,16.1,0,14.2,0,12.5,0,23.3,0
23/06/1963 0:00,10.9,0,10.6,0,13.9,0.5,14.7,2.5,21.1,0,19.2,0,18.1,0,10.8,0.5,13.1,0,19.2,0,16.1,0,10.3,1.3,22,2
24/06/1963 0:00,14.2,0,15.6,0,17.2,0,18.4,0,23.4,0,22.2,0,20.3,0,13.1,3.6,11.2,0,20.9,0,14.2,5.6,6.9,0.3,24.5,0
25/06/1963 0:00,14.5,4.3,14.7,5.3,21.1,0,20.3,0,23.1,0,24.5,0,23.7,0,15.6,2.5,14.8,0,22.5,0,13.9,0,5,10.4,21.1,3.6
26/06/1963 0:00,13.6,0,11.7,2.5,17.5,0,17.8,0,23.6,0,25.3,0,22.5,0,17.3,0,7.8,2.3,23.9,0,12.2,6.4,12,0.5,21.7,4.6
27/06/1963 0:00,11.7,0,13.3,0.3,22.2,0,21.9,0,23.6,4.6,26.1,0,24.8,0,18.1,0,10.3,0,26.1,0,13.1,3.8,10,0,24.2,0.5
28/06/1963 0:00,14.7,7.6,14.8,0,14.5,0,13.1,0,24.2,0,24.5,0,18.6,0,18.9,0,12,0.3,25,0,14.5,1.8,10.9,0,23.7,0
29/06/1963 0:00,12.2,31.2,13.7,0,13.1,0,15.3,0,23.1,0,24.8,0,22,0,16.4,35.8,7.8,0,25,0,13.9,5.8,11.7,6.1,25,1.5
30/06/1963 0:00,13.3,2.3,15.3,0,15,0,18.9,14.5,26.1,0,27.8,0,25.3,14.5,15,2.8,9.7,0,26.7,0,15.9,0.8,15,0,23.6,0
01/07/1963 0:00,14.7,0,14.7,0,18.7,0,19.5,0,27.2,0,28.9,0,20.6,5.6,15.6,0,8.1,13,28.1,0,15.3,0,17.2,0,18.6,0
02/07/1963 0:00,16.7,0,17.8,0,15.3,4.1,19.5,9.1,27.8,1.8,28.4,2.3,23.7,8.1,18.4,0,8.1,0,25,0,14.8,3.3,16.4,0,14.5,0
03/07/1963 0:00,19.2,0,21.1,0,15.9,0,18.1,16.3,17.5,0,17.2,0,15.3,1,19.2,0,8.6,0.5,17.3,0,14.7,0.3,15.6,0.3,17.8,0
04/07/1963 0:00,19.8,0,19.7,0,14.5,4.8,15.3,1.8,18.6,1.8,19.7,0,13.1,0.3,22.8,0,9.7,3.3,17.8,0,17.8,1.8,16.7,0,21.7,0
05/07/1963 0:00,21.4,0,23.4,0,16.7,0,18.1,2.3,18.6,0,17,0,16.7,0.8,24.2,19.1,13.6,0,18.9,0,16.4,0,18.1,0,26.1,0
06/07/1963 0:00,19.7,0.3,20.3,0,16.4,0,14.5,3.6,17.5,0,17.2,0,14.7,0.3,21.7,0,12,0,18.4,0,14.8,0,14.8,3,23.4,0
07/07/1963 0:00,22.5,9.9,24.5,0,17,0,15.8,0,15.3,8.9,15,13.7,16.4,1,23.1,0,8.6,3.3,21.2,0,15.9,0.3,16.1,0.3,23.1,0.3
08/07/1963 0:00,19.4,18.3,19.7,22.1,14.7,0,16.7,0,13.4,0.3,11.4,2.3,15.6,18.8,22.5,0,15.9,0.3,13.1,0,16.4,21.3,14.7,0,23.9,0
09/07/1963 0:00,17.5,0,19.5,0,16.7,6.4,20,0,13.4,0.3,12.8,1.5,12.3,1.8,23.3,1.8,16.1,0,14.8,0,15.6,0,15.9,1.5,23.4,0
10/07/1963 0:00,11.7,4.1,16.2,4.1,19.7,6.4,21.2,0.5,17.2,0,18.9,0,16.1,0,18.1,16.3,12.5,1,18.9,0,16.2,0,15.6,3,24.7,5.1
11/07/1963 0:00,12.8,0.5,14.2,16.3,19.7,7.4,19.2,1,20.6,0,21.1,0,17.8,0,17.2,10.9,17.8,1.5,20.8,0,16.7,0,13.6,1.3,23.9,5.6
12/07/1963 0:00,15.9,0,17,0,19.5,0,20,0,22.5,0,22.2,0,20.3,0,17.5,2.8,18.6,0,22.3,0,16.7,0,13.9,0,21.7,0
13/07/1963 0:00,18.1,0,16.9,1,21.1,0,21.1,0,23.9,0,23.6,0,21.7,0,17.5,0,21.4,0,22.3,0,17.5,0,14.7,0.3,18.4,0.3
14/07/1963 0:00,17.5,3,18.1,0.5,21.4,0.8,21.7,8.6,24.7,0,23.1,5.8,21.4,3.3,20.3,0,23.4,0,19.8,13.5,16.7,0,14.5,1,14.8,0
15/07/1963 0:00,12.2,4.1,14.2,49.3,17.5,9.7,19.2,0,19.5,38.6,18.9,10.9,18.1,13.7,17.8,0.3,22.5,0,18.9,0.8,17.2,0,15.9,0,17.3,1
16/07/1963 0:00,14.7,3.3,15.9,2.5,20,0,21.4,0,20.9,0,19.7,0,19.7,1.3,15,9.4,20,11.7,19.7,0,16.2,0,15,0,20.6,8.1
17/07/1963 0:00,16.4,0,17.8,0,20,0,21.2,0.8,21.4,0,21.7,0,20.6,0,17.8,0,17.8,0,20.8,0,18.1,0,13.9,0,18.9,0
18/07/1963 0:00,18.1,0,18.9,0,20,0,17.5,4.1,23.6,6.6,23.9,19.6,17.2,22.9,20,0,9.5,0,26.1,0,17,0,12.8,5.1,20,0.8
19/07/1963 0:00,20.9,0,19.7,0,18.6,4.1,19.2,12.4,23.1,0,21.7,0,20,0.5,20.6,0,8.9,0.8,20.9,7.1,17.8,0,9.5,0,22.5,0
20/07/1963 0:00,20,0,19.7,4.8,17.8,0,18.1,12.4,22,0.5,18.6,0,16.7,0,22,0,8.6,10.4,20.6,38.4,15.3,9.9,9.5,4.8,23.7,0
21/07/1963 0:00,20.9,0,17.5,0,17.5,0,15.8,5.1,21.1,0,22.3,0,17,0,24.8,0.8,12,0.5,22.2,0,15.6,25.1,10.3,0,24.2,0
22/07/1963 0:00,19.2,0,20.3,0,18.1,0,18.3,0,22.3,0,22.5,0,20,0,25,0,12.8,0.3,23.9,0,16.4,2,13.1,0,25,0
23/07/1963 0:00,13.9,0,14.7,0,19.8,0,18.4,0,23.9,0,23.4,0,22.3,0,20.6,0,16.2,4.6,23.6,0,13.4,0,13.4,0,26.1,0
24/07/1963 0:00,15.3,8.1,14.2,0,21.4,0.8,21.1,1.8,27,0,26.7,0,24.7,0,17,0.8,14.8,1.5,25.6,0,16.7,0,15.3,0,27.3,0.3
25/07/1963 0:00,12.8,29,16.4,10.4,19.7,0,20,0,28.1,0,27.3,0,25.9,0,17.5,5.6,13.1,0,25.9,0,16.4,0,13.9,0,24.2,22.1
26/07/1963 0:00,16.7,0,16.7,1.5,24.2,0,23.9,0,27.8,0,27,0,26.7,0,18.1,0,16.2,1.3,26.1,0,15.6,0,12.8,0,22.8,10.4
27/07/1963 0:00,17.5,0,18.4,0,27,0,26.4,0,27.5,0,27.8,0,27,0,20,0,20,1.5,27,7.4,16.1,0,11.7,1.8,19.7,0
28/07/1963 0:00,13.1,5.6,14.5,1.5,26.4,0,24.2,9.1,28.6,0,27.2,10.4,27.2,0,23.1,1.3,12,2,27.3,0,16.7,0,12,11.2,22.2,0
